Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
vote,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0240327083899997E7,287.0,148.0,143.0,5.0,0.0,96.62162162162163,3.3783783783783785,0.0,0.9289008455034589,0.0625338415608788,0.16833149098439118,13.188193241171081,34.59104195075527,142.3176653952642,24.231624617978625,118.08604077728559,0.9616058472652987,0.16372719336472044,0.7978786539005783,125.5417277684138,0.8482549173541474,88.21232938282262,0.967032967032967,88.0,0.03508771929824561,2.0,0.9649122807017544,55.0,0.03296703296703297,3.0,0.9777777777777777,0.967032967032967,0.9723756906077348,0.9289947732913322,0.9886254096780412,0.9864779085399661,0.9662162162162162,0.034270968481494794,0.9657290315185052,0.033783783783783786,0.9664155534845189,0.9662162162162162,0.966269776863099,0.9289947732913322,0.9886254096780412,0.9856828486073057,0.9644487148690848,0.9662162162162162,0.0,0.001,0.0,0.0,0.0,0.0,6583.0,50792.0,27857.0,99.32432432432432,55.067567567567565,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
vote,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0240327083899997E7,287.0,148.0,138.0,10.0,0.0,93.24324324324324,6.756756756756757,0.0,0.8591817316841104,0.09285794543340029,0.25269987796328014,19.583452699952634,51.92820445218475,142.31766539526419,59.62280753935322,82.69485785591097,0.9616058472652985,0.40285680769833254,0.558749039566966,115.71688562136774,0.7818708487930253,81.30887005487541,0.9230769230769231,84.0,0.05263157894736842,3.0,0.9473684210526315,54.0,0.07692307692307693,7.0,0.9655172413793104,0.9230769230769231,0.9438202247191013,0.8605479747216969,0.9443801812222865,0.9630528106935698,0.9324324324324325,0.061987088302877774,0.9380129116971222,0.06756756756756757,0.9346019281010801,0.9324324324324325,0.9328184592896078,0.860547974721697,0.9443801812222864,0.9312535395095999,0.9295372310036185,0.9324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,6947.0,50792.0,27857.0,94.5945945945946,54.054054054054056,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
vote,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0240327083899997E7,287.0,148.0,140.0,8.0,0.0,94.5945945945946,5.405405405405405,0.0,0.8843524125805822,0.057579910716515005,0.19727069666376174,12.143424590339627,40.537863141624804,142.31766539526427,3235.9694013048456,-3093.6517359095815,0.9616058472652991,21.864658116924634,-20.903052269659334,125.40882166887502,0.8473569031680744,88.11894245213504,0.978021978021978,89.0,0.10526315789473684,6.0,0.8947368421052632,51.0,0.02197802197802198,2.0,0.9368421052631579,0.978021978021978,0.956989247311828,0.885834586892978,0.9669365721997301,0.9633765992461645,0.9459459459459459,0.07318712581870475,0.9268128741812952,0.05405405405405406,0.946633028261628,0.9459459459459459,0.9455443713508229,0.8858345868929779,0.96693657219973,0.9575787804241432,0.9421309872922776,0.9459459459459459,0.001,0.0,0.0,0.0,0.0,0.0,7675.0,50792.0,27857.0,97.29729729729729,52.7027027027027,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
vote,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0240327083899997E7,288.0,147.0,138.0,9.0,0.0,93.87755102040816,6.122448979591836,0.0,0.8697962798937113,0.08250881762696381,0.22614089219092579,17.390244711942373,46.41256399057304,141.61139688793594,43.01646909248803,98.59492779544792,0.9633428359723534,0.2926290414454968,0.6707137945268565,118.3728296645367,0.8052573446567122,83.58990326054825,0.9666666666666667,87.0,0.10526315789473684,6.0,0.8947368421052632,51.0,0.03333333333333333,3.0,0.9354838709677419,0.9666666666666667,0.9508196721311476,0.8706166425952531,0.9792397660818714,0.9806668838948149,0.9387755102040817,0.07737200143215181,0.9226279985678483,0.061224489795918366,0.9389583790505448,0.9387755102040817,0.938449992314161,0.8706166425952531,0.9792397660818715,0.9719581035589752,0.9348692955250333,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,6583.0,50957.0,27692.0,95.91836734693878,54.76190476190476,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
vote,1,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0240327083899997E7,287.0,148.0,143.0,5.0,0.0,96.62162162162163,3.3783783783783785,0.0,0.9289008455034589,0.05177639031995358,0.1770981931750681,10.919480137887945,36.392543033375645,142.3176653952642,2163.7857923399692,-2021.468126944705,0.9616058472652987,14.62017427256736,-13.658568425302061,127.55903542178466,0.8618853744715179,89.62979758521905,0.967032967032967,88.0,0.03508771929824561,2.0,0.9649122807017544,55.0,0.03296703296703297,3.0,0.9777777777777777,0.967032967032967,0.9723756906077348,0.9289947732913322,0.9806246385193753,0.9877144546302495,0.9662162162162162,0.034270968481494794,0.9657290315185052,0.033783783783783786,0.9664155534845189,0.9662162162162162,0.966269776863099,0.9289947732913322,0.9805875134822504,0.972237800134584,0.9644487148690848,0.9662162162162162,0.001,0.0,0.0,0.0,0.0,0.0,14227.0,50792.0,27857.0,97.97297297297297,54.391891891891895,'Number of leaves: 26\nSize of the tree: 51\n',51.0,26.0,26.0
vote,2,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0240327083899997E7,287.0,148.0,140.0,8.0,0.0,94.5945945945946,5.405405405405405,0.0,0.8858685174474649,0.08794002689930888,0.23504095244636294,18.546278933668145,48.29940849850555,142.31766539526419,3250.9071342936536,-3108.5894688983894,0.9616058472652985,21.96558874522739,-21.00398289796209,116.76956932556611,0.7889835765240953,82.04854190184867,0.9560439560439561,87.0,0.07017543859649122,4.0,0.9298245614035088,53.0,0.04395604395604396,4.0,0.9560439560439561,0.9560439560439561,0.9560439560439561,0.8858685174474649,0.9632735685367264,0.9707256024118626,0.9459459459459459,0.06007742849848112,0.9399225715015189,0.05405405405405406,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.8858685174474649,0.9610089412720992,0.9497225349959464,0.9429342587237324,0.9459459459459459,0.0,0.0,0.0,0.0,0.0,0.0,11315.0,50792.0,27857.0,96.62162162162163,58.445945945945944,'Number of leaves: 18\nSize of the tree: 35\n',35.0,18.0,18.0
vote,3,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0240327083899997E7,287.0,148.0,140.0,8.0,0.0,94.5945945945946,5.405405405405405,0.0,0.8843524125805822,0.05419036887591239,0.19000041614372362,11.428580728566269,39.04386711633137,142.31766539526427,3232.1717212333833,-3089.854055838119,0.9616058472652991,21.83899811644178,-20.877392269176482,126.06846114834086,0.8518139266779787,88.5824404146921,0.978021978021978,89.0,0.10526315789473684,6.0,0.8947368421052632,51.0,0.02197802197802198,2.0,0.9368421052631579,0.978021978021978,0.956989247311828,0.885834586892978,0.9714671293618662,0.96633314490073,0.9459459459459459,0.07318712581870475,0.9268128741812952,0.05405405405405406,0.946633028261628,0.9459459459459459,0.9455443713508229,0.8858345868929779,0.9714671293618662,0.9655756870558357,0.9421309872922776,0.9459459459459459,0.001,0.0,0.0,0.0,0.0,0.0,10223.0,50792.0,27857.0,97.97297297297297,55.74324324324324,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0
vote,4,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0240327083899997E7,288.0,147.0,138.0,9.0,0.0,93.87755102040816,6.122448979591836,0.0,0.8689450222882616,0.06975431550413262,0.22686940877479478,14.701999752502578,46.56208282478047,141.61139688793594,1109.9772455213235,-968.3658486333876,0.9633428359723534,7.5508656157913165,-6.587522779818963,120.74331377561505,0.8213830869089459,85.26383923122033,0.9777777777777777,88.0,0.12280701754385964,7.0,0.8771929824561403,50.0,0.022222222222222223,2.0,0.9263157894736842,0.9777777777777777,0.9513513513513514,0.87125738101021,0.9794346978557504,0.9862727841685084,0.9387755102040817,0.0838047499701635,0.9161952500298364,0.061224489795918366,0.9399735602743121,0.9387755102040817,0.9381986367569592,0.8712573810102101,0.9794346978557504,0.976213928755694,0.9343912720059508,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,12043.0,50957.0,27692.0,97.27891156462584,53.74149659863946,'Number of leaves: 20\nSize of the tree: 39\n',39.0,20.0,20.0
